sex,donor,consortium_name
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv49,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv57,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv58,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv59,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv85,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv86,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv91,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv92,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv93,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/661a402a-2a5a-4c71-9b05-b346c57bc451#Hrv99,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6686ada5-43a8-40b6-9a05-6894503606db#Donor3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6686ada5-43a8-40b6-9a05-6894503606db#Donor4,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6686ada5-43a8-40b6-9a05-6894503606db#Donor5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889152,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889154,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/68e7e5b7-4dc9-4609-832e-7656aa6182ba#SAMN15889159,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN10,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN11,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN12,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN2,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN6,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN8,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/69f13fde-a4e8-4a32-8b5d-c657ae2f5e9a#HuLN9,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-BLUE,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-BOAT,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-COST,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-DOVE,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-DOWN,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-GOLD,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-KEYS,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-KISS,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-LACE,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-OATS,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-PIKE,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-PINK,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-SILK,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-TIME,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-TREE,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6b701826-37bb-4356-9792-ff41fc4c3161#donor-ZONE,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6d203948-a779-4b69-9b3f-1ee1dadc3980#subject_4,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6e8c5415-302c-492a-a5f9-f29c57ff18fb#D30,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC004,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC005,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_4837472020-3173-NC007,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747290B,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747296C,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747356C,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747390C,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D322,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D337,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D344,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/6f6d381a-7701-4781-935c-db10d30de293#homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747D353,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#Emp1,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#Emp2,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#Emp3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03cdc7f4-bd08-49d0-a395-4487c0e5a168#NL3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AN11,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AN12,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AN5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AN6,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AN9,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AP10,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AP11,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AP5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AP7,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AP8,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#AP9,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP12,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP14,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP15,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP16,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP19,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP21,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP22,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP26,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP27,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP30,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP35,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP37,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP38,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP43,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP44,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#NP47,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PC12,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PC6,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PP10,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PP11,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PP15,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PP16,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7#PP4,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3116d060-0a8e-4767-99bb-e866badea1ed#D5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#D1,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#D4,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#D5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#H49,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#H5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#H6,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#H7,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#Non-COVID-19_2,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#post-COVID-19_1,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/328d71f0-0ed7-4518-966f-be6bd0797324#post-COVID-19_2,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#A13,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#A30,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#E1,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#E2,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#E3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049042,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049043,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049044,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049045,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049046,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049047,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049048,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049049,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049050,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/32f2fd23-ec74-486f-9544-e5b2f41725f5#SAMN15049051,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/33d19f34-87f5-455b-8ca5-9023a2e5453d#N10,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/33d19f34-87f5-455b-8ca5-9023a2e5453d#N13,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/33d19f34-87f5-455b-8ca5-9023a2e5453d#N18,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/33d19f34-87f5-455b-8ca5-9023a2e5453d#N20,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/33d19f34-87f5-455b-8ca5-9023a2e5453d#N21,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/33d19f34-87f5-455b-8ca5-9023a2e5453d#N8,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3472f32d-4a33-48e2-aad5-666d4631bf4c#Donor1,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/3472f32d-4a33-48e2-aad5-666d4631bf4c#Donor3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/348da6dc-5bf6-435d-adc5-37747b9ae38a#LGS1,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/348da6dc-5bf6-435d-adc5-37747b9ae38a#LGS3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/34f12de7-c5e5-4813-a136-832677f98ac8#body_breast_A,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/34f12de7-c5e5-4813-a136-832677f98ac8#face_temple_B,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_22_0896,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_23_0334,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_23_0574,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_23_0578,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_23_0792,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_23_1556,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#BCM_24_0080,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Chen_19_D010,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Chen_19_D011,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Chen_19_D013,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Chen_19_D019,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Chen_D030_13,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#donor3-scheetz,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#H9,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Hu0220,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Hu0355,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Hu0869,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#Hu1059,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_16477,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_16860,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_17017,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_17464,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_17939,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_20357,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_20372,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_33472,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_22_37089,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_23_01524,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#MMD_23_17738,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#pooled%20%5BBCM_22_0200%2CBCM_23_0491%5D,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#R-00646_03,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4c6eaf5c-6d57-4c76-b1e9-60df8c655f1e#R-00646_04,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/4cbb929b-b03b-4aa8-a943-00f61dc22641#21_015,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/981b0c87-76d0-4edf-b201-58c52b5cd2f0#human_kidney_donor_3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/981b0c87-76d0-4edf-b201-58c52b5cd2f0#human_kidney_donor_5,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99be70c4-e534-4413-a607-ce40b3ff2c77#FallopianTube,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA1-B,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA1-C,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA1-D,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA1-E,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA1-G,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA1-H,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA2-A,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA2-B,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA2-C,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA2-D,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA2-E,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-BRCA2-F,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-WT-A,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-WT-B,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-WT-C,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/99f1515b-46a2-4bc4-94c3-f62659dc1eb4#Human-WT-D,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#control_3,CxG
Female,https://api.cellxgene.cziscience.com/dp/v1/collections/9b02383a-9358-4f0f-9795-a891ec523bcc#healthy_5,CxG
