sex,organ,as_label,cell_label,cell_id,mean_cell_count,cell_count
Female,VHFLeftKidney,renal pyramid,B cell,http://purl.obolibrary.org/obo/CL_0000236,203.17857142857142857143,5689
Female,VHFLeftKidney,renal pyramid,"Descending Vasa Recta Endothelial ",https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,567.70454545454545454545,24979
Female,VHFLeftKidney,renal pyramid,"Peritubular Capilary Endothelial ",https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,233.14634146341463414634,9559
Female,VHFLeftKidney,renal pyramid,Schwann cell,http://purl.obolibrary.org/obo/CL_0002573,10.37037037037037037037,280
Female,VHFLeftKidney,renal pyramid,T cell,http://purl.obolibrary.org/obo/CL_0000084,116.02272727272727272727,5105
Female,VHFLeftKidney,renal pyramid,conventional dendritic cell,http://purl.obolibrary.org/obo/CL_0000990,164.25,3942
Female,VHFLeftKidney,renal pyramid,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412,67.12820512820512820513,2618
Female,VHFLeftKidney,renal pyramid,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,27.29411764705882352941,928
Female,VHFLeftKidney,renal pyramid,epithelial cell of early distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030016,2657.82051282051282051282,103655
Female,VHFLeftKidney,renal pyramid,epithelial cell of late distal convoluted tubule,http://purl.obolibrary.org/obo/CL_4030017,5.27272727272727272727,58
Female,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 1,http://purl.obolibrary.org/obo/CL_4030009,925.51351351351351351351,34244
Female,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 2,http://purl.obolibrary.org/obo/CL_4030010,74.46153846153846153846,968
Female,VHFLeftKidney,renal pyramid,epithelial cell of proximal tubule segment 3,http://purl.obolibrary.org/obo/CL_4030011,181.36842105263157894737,6892
Female,VHFLeftKidney,renal pyramid,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005,105.02702702702702702703,3886
Female,VHFLeftKidney,renal pyramid,kidney connecting tubule alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_4030020,5.89473684210526315789,112
Female,VHFLeftKidney,renal pyramid,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768,2167.02272727272727272727,95349
Female,VHFLeftKidney,renal pyramid,kidney connecting tubule principal cell,http://purl.obolibrary.org/obo/CL_4030018,156.43589743589743589744,6101
Female,VHFLeftKidney,renal pyramid,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715,450.56410256410256410256,17572
