cell_label,cell_id,is_mapped,level_1_cell_id,level_1_cell_label,level_2_cell_id,level_2_cell_label
retinal ganglion cell C2 inner,http://purl.obolibrary.org/obo/CL_0004125,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
retinal ganglion cell C2 outer,http://purl.obolibrary.org/obo/CL_0004126,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
retinal ganglion cell A2 inner,http://purl.obolibrary.org/obo/CL_0004137,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
retinal ganglion cell A2,http://purl.obolibrary.org/obo/CL_0004138,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
retinal ganglion cell A2 outer,http://purl.obolibrary.org/obo/CL_0004139,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
510 nm-cone,http://purl.obolibrary.org/obo/CL_0004161,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
360 nm-cone,http://purl.obolibrary.org/obo/CL_0004162,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
retinal ganglion cell B3,http://purl.obolibrary.org/obo/CL_0004183,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type 3a cone bipolar cell,http://purl.obolibrary.org/obo/CL_0004213,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type 3b cone bipolar cell,http://purl.obolibrary.org/obo/CL_0004214,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type 5a cone bipolar cell,http://purl.obolibrary.org/obo/CL_0004215,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
type 5b cone bipolar cell,http://purl.obolibrary.org/obo/CL_0004216,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
H1 horizontal cell,http://purl.obolibrary.org/obo/CL_0004217,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
H2 horizontal cell,http://purl.obolibrary.org/obo/CL_0004218,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
A2 amacrine cell,http://purl.obolibrary.org/obo/CL_0004219,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
flag amacrine cell,http://purl.obolibrary.org/obo/CL_0004220,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
flag A amacrine cell,http://purl.obolibrary.org/obo/CL_0004221,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
flag B amacrine cell,http://purl.obolibrary.org/obo/CL_0004222,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
AB diffuse-1 amacrine cell,http://purl.obolibrary.org/obo/CL_0004223,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
AB diffuse-2 amacrine cell,http://purl.obolibrary.org/obo/CL_0004224,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
spider amacrine cell,http://purl.obolibrary.org/obo/CL_0004225,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
monostratified amacrine cell,http://purl.obolibrary.org/obo/CL_0004226,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
flat bistratified amacrine cell,http://purl.obolibrary.org/obo/CL_0004227,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
broad diffuse amacrine cell,http://purl.obolibrary.org/obo/CL_0004228,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
A2-like amacrine cell,http://purl.obolibrary.org/obo/CL_0004229,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
diffuse bistratified amacrine cell,http://purl.obolibrary.org/obo/CL_0004230,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
recurving diffuse amacrine cell,http://purl.obolibrary.org/obo/CL_0004231,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
starburst amacrine cell,http://purl.obolibrary.org/obo/CL_0004232,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
DAPI-3 amacrine cell,http://purl.obolibrary.org/obo/CL_0004233,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
diffuse multistratified amacrine cell,http://purl.obolibrary.org/obo/CL_0004234,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
AB broad diffuse-1 amacrine cell,http://purl.obolibrary.org/obo/CL_0004235,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
AB broad diffuse-2 amacrine cell,http://purl.obolibrary.org/obo/CL_0004236,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
fountain amacrine cell,http://purl.obolibrary.org/obo/CL_0004237,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
asymmetric bistratified amacrine cell,http://purl.obolibrary.org/obo/CL_0004238,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
wavy bistratified amacrine cell,http://purl.obolibrary.org/obo/CL_0004239,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
WF1 amacrine cell,http://purl.obolibrary.org/obo/CL_0004240,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
WF2 amacrine cell,http://purl.obolibrary.org/obo/CL_0004241,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
WF3-1 amacrine cell,http://purl.obolibrary.org/obo/CL_0004242,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
WF3-2 amacrine cell,http://purl.obolibrary.org/obo/CL_0004243,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
WF4 amacrine cell,http://purl.obolibrary.org/obo/CL_0004244,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
indoleamine-accumulating amacrine cell,http://purl.obolibrary.org/obo/CL_0004245,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
monostratified cell,http://purl.obolibrary.org/obo/CL_0004246,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
bistratified cell,http://purl.obolibrary.org/obo/CL_0004247,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
bistratified retinal amacrine cell,http://purl.obolibrary.org/obo/CL_0004250,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
narrow field retinal amacrine cell,http://purl.obolibrary.org/obo/CL_0004251,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
medium field retinal amacrine cell,http://purl.obolibrary.org/obo/CL_0004252,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
wide field retinal amacrine cell,http://purl.obolibrary.org/obo/CL_0004253,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
spinal cord interneuron,http://purl.obolibrary.org/obo/CL_0005000,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
ionocyte,http://purl.obolibrary.org/obo/CL_0005006,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
Kolmer-Agduhr neuron,http://purl.obolibrary.org/obo/CL_0005007,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
macular hair cell,http://purl.obolibrary.org/obo/CL_0005008,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
renal principal cell,http://purl.obolibrary.org/obo/CL_0005009,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
renal intercalated cell,http://purl.obolibrary.org/obo/CL_0005010,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
renal alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_0005011,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
multiciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005012,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
single ciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005013,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
auditory epithelial supporting cell,http://purl.obolibrary.org/obo/CL_0005014,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
inner phalangeal cell,http://purl.obolibrary.org/obo/CL_0005015,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
pancreatic epsilon cell,http://purl.obolibrary.org/obo/CL_0005019,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
lymphangioblast,http://purl.obolibrary.org/obo/CL_0005020,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
mesenchymal lymphangioblast,http://purl.obolibrary.org/obo/CL_0005021,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
vascular lymphangioblast,http://purl.obolibrary.org/obo/CL_0005022,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
branchiomotor neuron,http://purl.obolibrary.org/obo/CL_0005023,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
somatomotor neuron,http://purl.obolibrary.org/obo/CL_0005024,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
visceromotor neuron,http://purl.obolibrary.org/obo/CL_0005025,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
hepatoblast,http://purl.obolibrary.org/obo/CL_0005026,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
premigratory neural crest cell,http://purl.obolibrary.org/obo/CL_0007004,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
preosteoblast,http://purl.obolibrary.org/obo/CL_0007010,true,http://purl.obolibrary.org/obo/CL_0001035,bone cell,,
enteric neuron,http://purl.obolibrary.org/obo/CL_0007011,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
non-terminally differentiated odontoblast,http://purl.obolibrary.org/obo/CL_0007012,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
terminally differentiated odontoblast,http://purl.obolibrary.org/obo/CL_0007013,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
non-striated muscle cell,http://purl.obolibrary.org/obo/CL_0008000,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
hematopoietic precursor cell,http://purl.obolibrary.org/obo/CL_0008001,true,http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,,
skeletal muscle fiber,http://purl.obolibrary.org/obo/CL_0008002,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
somatic muscle myotube,http://purl.obolibrary.org/obo/CL_0008003,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
somatic muscle cell,http://purl.obolibrary.org/obo/CL_0008004,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
obliquely striated somatic muscle cell,http://purl.obolibrary.org/obo/CL_0008005,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
visceral muscle cell,http://purl.obolibrary.org/obo/CL_0008007,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
striated visceral muscle cell,http://purl.obolibrary.org/obo/CL_0008008,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
transversely striated visceral muscle cell,http://purl.obolibrary.org/obo/CL_0008009,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
cranial somatomotor neuron,http://purl.obolibrary.org/obo/CL_0008010,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
skeletal muscle satellite stem cell,http://purl.obolibrary.org/obo/CL_0008011,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
cranial visceromotor neuron,http://purl.obolibrary.org/obo/CL_0008013,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
inhibitory motor neuron,http://purl.obolibrary.org/obo/CL_0008015,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
anterior lateral line ganglion neuron,http://purl.obolibrary.org/obo/CL_0008021,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
endocardial cushion cell,http://purl.obolibrary.org/obo/CL_0008022,true,http://purl.obolibrary.org/obo/CL_0000034,stem cell,,
pancreatic endocrine cell,http://purl.obolibrary.org/obo/CL_0008024,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
noradrenergic neuron,http://purl.obolibrary.org/obo/CL_0008025,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
open tracheal system tracheocyte,http://purl.obolibrary.org/obo/CL_0008026,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
rod bipolar cell (sensu Mus),http://purl.obolibrary.org/obo/CL_0008027,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
visual system neuron,http://purl.obolibrary.org/obo/CL_0008028,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
cortical interneuron,http://purl.obolibrary.org/obo/CL_0008031,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
rosehip neuron,http://purl.obolibrary.org/obo/CL_0008032,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
decidual pericyte,http://purl.obolibrary.org/obo/CL_0008033,true,http://purl.obolibrary.org/obo/CL_0000349,extraembryonic cell,,
microcirculation associated smooth muscle cell,http://purl.obolibrary.org/obo/CL_0008035,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
extravillous trophoblast,http://purl.obolibrary.org/obo/CL_0008036,true,http://purl.obolibrary.org/obo/CL_0000349,extraembryonic cell,,
gamma motor neuron,http://purl.obolibrary.org/obo/CL_0008037,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
alpha motor neuron,http://purl.obolibrary.org/obo/CL_0008038,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
lower motor neuron,http://purl.obolibrary.org/obo/CL_0008039,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
squamous endothelial cell of venule,http://purl.obolibrary.org/obo/CL_0008040,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
mesothelial cell of intestine,http://purl.obolibrary.org/obo/CL_0008041,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
tanycyte of subfornical organ,http://purl.obolibrary.org/obo/CL_0008042,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
tanycyte of area postrema,http://purl.obolibrary.org/obo/CL_0008044,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
tanycyte of subcommissural organ,http://purl.obolibrary.org/obo/CL_0008045,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000125,glial cell
extrafusal muscle fiber,http://purl.obolibrary.org/obo/CL_0008046,true,http://purl.obolibrary.org/obo/CL_0000187,muscle cell,,
intrafusal muscle fiber,http://purl.obolibrary.org/obo/CL_0008047,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,,
upper motor neuron,http://purl.obolibrary.org/obo/CL_0008048,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
Betz cell,http://purl.obolibrary.org/obo/CL_0008049,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
circumventricular organ capillary endothelial cell,http://purl.obolibrary.org/obo/CL_0008053,true,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,,
respiratory tract secretory epithelial cell,http://purl.obolibrary.org/obo/CL_0008055,true,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,
sensory neuron of spinal nerve,http://purl.obolibrary.org/obo/CL_0009000,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,http://purl.obolibrary.org/obo/CL_0000540,neuron
compound eye retinal cell,http://purl.obolibrary.org/obo/CL_0009001,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,,
retinal cell,http://purl.obolibrary.org/obo/CL_0009004,true,http://purl.obolibrary.org/obo/CL_0002319,neural cell,,
