dataset,reported_organ,tool,modality,as,similarity
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.0636378346385992
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.022311788149763517
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.024103032293426526
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.006287314050016679
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.012135419036447635
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.006608211926523384
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.007474220455855796
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.017459622944984016
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.9605940969668194
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.03380340464092485
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.008140291531108592
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.0001828904424046329
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.004567578941706845
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.0311722009513973
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.0021512369080455966
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.0689716873663645
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.9679547148946339
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.8646821797979395
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.0002035267074582541
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.14736725154927355
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.013086210778941003
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.014369859169878955
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.979055054616781
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.000200973278343477
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.00020176278902129329
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.8763777219445943
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.00021087569882449666
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.03380340464092485
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.007729712819865991
http://purl.org/ccf/1.5/a0ff0780-d666-42fe-8068-a3b41b1c6aa0,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.9999999999999999
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.9734137208930053
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.9999973427748843
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.9870284152358166
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14926,0.9226704353926782
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.9999139444567428
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.00020757672182171303
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.9883355217491798
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00019244403660726196
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.8935673828476363
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9071057275736157
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,0.9107131299151673
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.8178327061397123
http://purl.org/ccf/1.5/a1fc9d45-5af9-4fc4-b2be-340ef0716e09,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.8703864763829993
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14930,0.9143006226380752
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14926,0.916188075410474
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14966,0.9547928780520202
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14928,0.8916850255478839
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.org/sig/ont/fma/fma14929,0.9100665255082129
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001052,0.00012319512010669135
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001156,0.0001328824713252466
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002115,0.8618843849429639
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001159,0.9394994685178454
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0002116,0.9302796722497763
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001153,0.9745886822733075
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001157,0.9664202770339225
http://purl.org/ccf/1.5/aab5a316-7fbc-4a57-8b3a-3fc1958c5292,Unknown,spatial,spatial,http://purl.obolibrary.org/obo/UBERON_0001158,1.0000000000000002
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.6997435036104321
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9133626553491198
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.9037122790347912
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.8615487194309634
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.03260256687437613
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.8926448460051484
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.9293198283246622
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.7602640663301882
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.00018038499018226988
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.00017017558199993208
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.7781711589132665
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.9159049001201152
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.9490061352981858
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.9271012281877009
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.9255537088710215
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.947442464252219
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.026416734076365692
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.03312786789379858
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.9482912503668542
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.032602566874376133
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,1
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0006082,0.03808645099052539
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.00016987763980419985
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.004893283906033178
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002007,0.021550416137871977
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.00010705724921715471
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002079,0.04386452301546318
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.7997925892509008
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.9186635119743676
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.00015779568250389383
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002097,0.008585175334042693
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.02595583307070809
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.9289375568071799
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.825396769880259
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.00018720285784936059
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001156,0.0924551872831321
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002115,0.00015608028356714279
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0016479,0.032602566874376133
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002194,0.021176348830134667
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002080,0.020057555868671348
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.008264476916200199
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.025400403807022128
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001159,0.00016579336283668416
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.06709890841740185
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.045321718735400855
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002084,0.022311788149763517
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004888,0.8619714076582531
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001153,0.0001716017248280796
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001158,0.00010991821847983934
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004536,0.01958981072746287
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002078,0.04511685745806757
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.04532171873540085
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.02171702152758855
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010748,0.02059883225008722
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002116,0.00011260162829666178
http://purl.org/ccf/1.5/ab2e49b2-1959-44af-8e83-ac16878f6c12,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004887,0.9053432741071431
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002015,0.8897324752843527
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001228,0.5242535235363688
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002189,1
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001284,0.758417167655456
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0004200,0.90965490869286
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0008716,0.6996385143507127
http://purl.org/ccf/1.5/ab795728-23ba-4eca-b1ed-c96e69e94ff0,Unknown,azimuth,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001223,0.34532773441428843
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7361,0.9999999999999998
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15729,0.03609608376107887
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7374,0.9373013871164696
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma73165,0.02071015872491807
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14487,0.036096083761078875
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7338,0.9455515694764873
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7398,0.8244198047939054
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7360,0.967363870091917
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7430,0.9430663478335235
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7364,0.9610791367117759
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7339,0.9373227763314214
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410027,0.0597283416293978
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14929,0.0003519204452524394
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7366,0.8674765117209525
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7416,0.859360197594374
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14926,0.00022139271903308364
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7373,0.9435516413181421
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14928,0.00038713258572491545
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7426,0.8322068558357237
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7385,0.8615487194309634
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7267,0.023214336926392274
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14930,0.0003730333418917095
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7386,0.8710271011486725
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7428,0.9766787780166357
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma15828,0.003144834013121382
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma14966,0.00035130430544583874
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7402,0.7761675192132194
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7375,0.9661785763437842
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7359,0.8886514411205105
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.org/sig/ont/fma/fma7400,0.9307344988686015
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_8410026,0.05972834162939779
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001248,0.00591589996370423
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0002094,0.022808953406924227
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010417,0.02510095192554972
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001157,0.0003263190064818172
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0010397,0.029980639632252996
http://purl.org/ccf/1.5/aba1ebe3-af18-40cc-b536-b89843049ca5,Unknown,popv,sc_bulk,http://purl.obolibrary.org/obo/UBERON_0001052,0.07542785856479918
