sex,organId,organ_label,refOrgan,refOrganAs,dataset,tool,modality,as_label
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,popv,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,popv,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,popv,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,popv,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,popv,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,pan-human-azimuth,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,pan-human-azimuth,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,pan-human-azimuth,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,pan-human-azimuth,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,pan-human-azimuth,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP27$mammary%20gland,pan-human-azimuth,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,popv,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,popv,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,popv,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,popv,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,popv,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,popv,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,pan-human-azimuth,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,pan-human-azimuth,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,pan-human-azimuth,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0018140,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,pan-human-azimuth,sc_transcriptomics,mammary lobe
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.obolibrary.org/obo/UBERON_0015134,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,pan-human-azimuth,sc_transcriptomics,main lactiferous duct
Female,http://purl.org/sig/ont/fma/fma57991,Set of lactiferous glands in left breast,http://purl.org/ccf/latest/ccf.owl#VHFLeftMammaryGland,http://purl.org/sig/ont/fma/fma73166,https://api.cellxgene.cziscience.com/dp/v1/collections/e5f58829-1a66-40b5-a624-9046778e74f5#TSP4$mammary%20gland,pan-human-azimuth,sc_transcriptomics,Interlobar adipose tissue of left mammary gland
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,http://purl.org/ccf/latest/ccf.owl#VHFLeftOvary,http://purl.obolibrary.org/obo/UBERON_0002119,https://entity.api.sennetconsortium.org/entities/254ed189f343d922b97b95973fee2ea9,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,http://purl.org/ccf/latest/ccf.owl#VHFLeftOvary,http://purl.obolibrary.org/obo/UBERON_0002119,https://entity.api.sennetconsortium.org/entities/254ed189f343d922b97b95973fee2ea9,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,http://purl.org/ccf/latest/ccf.owl#VHFLeftOvary,http://purl.obolibrary.org/obo/UBERON_0002119,https://entity.api.sennetconsortium.org/entities/254ed189f343d922b97b95973fee2ea9,pan-human-azimuth,sc_transcriptomics,Left ovary
Female,http://purl.obolibrary.org/obo/UBERON_0002119,left ovary,http://purl.org/ccf/latest/ccf.owl#VHFLeftOvary,http://purl.obolibrary.org/obo/UBERON_0002119,https://entity.api.sennetconsortium.org/entities/254ed189f343d922b97b95973fee2ea9,pan-human-azimuth,sc_transcriptomics,Left ovary
