dataset,tool,cell_id,cell_label,count,percentage_of_total
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_0002598,bronchial smooth muscle cell,9,0.002287166454891995
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_0002393,intermediate monocyte,8,0.002033036848792884
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,6,0.001524777636594663
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_0000236,B cell,5,0.001270648030495553
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_0000359,vascular associated smooth muscle cell,3,7.623888182973316E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,3,7.623888182973316E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D122$lung,popv,http://purl.obolibrary.org/obo/CL_0001044,"effector CD4-positive, alpha-beta T cell",3,7.623888182973316E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,353,0.1985376827896513
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,278,0.156355455568054
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000625,"CD8-positive, alpha-beta T cell",194,0.109111361079865
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4052030,Adventitial fibroblasts,158,0.08886389201349831
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028002,alveolar capillary type 1 endothelial cell,151,0.08492688413948256
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,145,0.08155230596175478
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000624,"CD4-positive, alpha-beta T cell",105,0.05905511811023622
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,68,0.03824521934758155
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,60,0.03374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0009086,endothelial cell of respiratory system lymphatic vessel,49,0.02755905511811024
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,37,0.02080989876265467
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000236,B cell,35,0.01968503937007874
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,33,0.01856017997750281
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002145,multiciliated columnar cell of tracheobronchial tree,32,0.01799775028121485
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000860,classical monocyte,23,0.01293588301462317
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_1001568,pulmonary artery endothelial cell,11,0.006186726659167604
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0009089,lung pericyte,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_4033008,vein endothelial cell of respiratory system,3,0.001687289088863892
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,azimuth,http://purl.obolibrary.org/obo/CL_0000097,mast cell,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,336,0.1889763779527559
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000492,CD4-positive helper T cell,252,0.1417322834645669
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000875,non-classical monocyte,209,0.1175478065241845
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,181,0.1017997750281215
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1001603,lung macrophage,174,0.09786276715410573
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4028004,alveolar type 1 fibroblast cell,76,0.04274465691788527
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4028006,alveolar adventitial fibroblast,74,0.04161979752530934
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,57,0.03205849268841394
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0005012,multiciliated epithelial cell,49,0.02755905511811024
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033043,lung interstitial macrophage,33,0.01856017997750281
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,28,0.01574803149606299
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,27,0.01518560179977503
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000913,"effector memory CD8-positive, alpha-beta T cell",26,0.01462317210348706
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,25,0.0140607424071991
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,23,0.01293588301462317
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,22,0.01237345331833521
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0019001,tracheobronchial serous cell,22,0.01237345331833521
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000236,B cell,22,0.01237345331833521
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,17,0.009561304836895388
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,16,0.008998875140607425
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000158,club cell,15,0.00843644544431946
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002633,respiratory basal cell,13,0.007311586051743532
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000312,bronchial goblet cell,9,0.005061867266591676
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000669,pericyte,9,0.005061867266591676
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000322,pulmonary alveolar epithelial cell,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002480,Goblet (nasal),8,0.004499437570303712
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0001056,"dendritic cell, human",7,0.003937007874015748
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_1000414,endothelial cell of venule,7,0.003937007874015748
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000784,plasmacytoid dendritic cell,6,0.003374578177727784
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002241,pulmonary interstitial fibroblast,4,0.002249718785151856
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033041,CCL3-positive alveolar macrophage,4,0.002249718785151856
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000097,mast cell,3,0.001687289088863892
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033080,AT2 proliferating,3,0.001687289088863892
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_4033044,deuterosomal cell,2,0.001124859392575928
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0002394,CD141-positive myeloid dendritic cell,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000165,neuroendocrine cell,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,celltypist,http://purl.obolibrary.org/obo/CL_0000186,myofibroblast cell,1,5.624296962879641E-4
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002063,pulmonary alveolar type 2 cell,282,0.1807692307692308
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002062,pulmonary alveolar type 1 cell,169,0.1083333333333333
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,153,0.09807692307692308
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000863,M1 macrophage,144,0.09230769230769231
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",130,0.08333333333333333
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000583,alveolar macrophage,117,0.075
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000235,macrophage,54,0.03461538461538462
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002399,CD1c-positive myeloid dendritic cell,54,0.03461538461538462
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,49,0.03141025641025641
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000897,"CD4-positive, alpha-beta memory T cell",48,0.03076923076923077
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000158,club cell,34,0.02179487179487179
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,34,0.02179487179487179
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_4028003,alveolar capillary type 2 endothelial cell,33,0.02115384615384616
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0019031,intestine goblet cell,28,0.01794871794871795
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_1000271,lung multiciliated epithelial cell,28,0.01794871794871795
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000576,monocyte,22,0.0141025641025641
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000787,memory B cell,20,0.01282051282051282
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000786,plasma cell,18,0.01153846153846154
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000232,erythrocyte,16,0.01025641025641026
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000909,"CD8-positive, alpha-beta memory T cell",16,0.01025641025641026
https://api.cellxgene.cziscience.com/dp/v1/collections/625f6bf4-2f33-4942-962e-35243d284837#D175$lung,pan-human-azimuth,http://purl.obolibrary.org/obo/CL_0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",15,0.009615384615384616
